ds,pid,item,units,y
23-02-2015,5587,cooking oil,Lt,250
23-02-2015,5587,cooking oil,Lt,139
23-02-2015,5591,cooking oil,Lt,218
23-02-2015,5596,cooking oil,Lt,205
23-02-2015,5602,cooking oil,Lt,211
23-02-2015,5605,cooking oil,Lt,231
23-02-2015,5616,cooking oil,Lt,232
23-02-2015,5616,cooking oil,Lt,191
23-02-2015,5620,cooking oil,Lt,206
23-02-2015,5620,cooking oil,Lt,120
23-02-2015,5620,cooking oil,Lt,212
23-02-2015,5620,cooking oil,Lt,159
23-02-2015,5621,cooking oil,Lt,244
23-02-2015,5621,cooking oil,Lt,158
23-02-2015,5625,cooking oil,Lt,168
23-02-2015,5629,cooking oil,Lt,166
23-02-2015,5695,cooking oil,Lt,161
23-02-2015,5699,cooking oil,Lt,121
23-02-2015,5701,cooking oil,Lt,147
23-02-2015,5701,cooking oil,Lt,233
23-02-2015,5706,cooking oil,Lt,123
23-02-2015,5708,cooking oil,Lt,138
23-02-2015,5709,cooking oil,Lt,215
23-02-2015,5713,cooking oil,Lt,225
23-02-2015,5725,cooking oil,Lt,196
23-02-2015,5726,cooking oil,Lt,181
23-02-2015,5732,cooking oil,Lt,161
23-02-2015,5743,cooking oil,Lt,156
23-02-2015,5745,cooking oil,Lt,204
23-02-2015,5749,cooking oil,Lt,163
23-02-2015,5757,cooking oil,Lt,145
23-02-2015,5757,cooking oil,Lt,220
23-02-2015,5761,cooking oil,Lt,205
23-02-2015,5765,cooking oil,Lt,130
23-02-2015,5829,cooking oil,Lt,147
23-02-2015,5829,cooking oil,Lt,197
23-02-2015,5832,cooking oil,Lt,204
23-02-2015,5895,cooking oil,Lt,194
23-02-2015,5895,cooking oil,Lt,196
23-02-2015,5908,cooking oil,Lt,147
23-02-2015,5914,cooking oil,Lt,189
23-02-2015,5915,cooking oil,Lt,154
23-02-2015,5915,cooking oil,Lt,121
23-02-2015,5919,cooking oil,Lt,214
23-02-2015,5919,cooking oil,Lt,185
23-02-2015,5922,cooking oil,Lt,183
23-02-2015,5936,cooking oil,Lt,249
23-02-2015,5939,cooking oil,Lt,190
23-02-2015,5942,cooking oil,Lt,204
23-02-2015,5953,cooking oil,Lt,216
23-02-2015,5953,cooking oil,Lt,127
23-02-2015,5953,cooking oil,Lt,239
23-02-2015,5954,cooking oil,Lt,214
23-02-2015,6032,cooking oil,Lt,164
23-02-2015,6042,cooking oil,Lt,223
23-02-2015,6042,cooking oil,Lt,206
23-02-2015,6042,cooking oil,Lt,126
23-02-2015,6042,cooking oil,Lt,160
23-02-2015,6043,cooking oil,Lt,207
23-02-2015,6049,cooking oil,Lt,192
23-02-2015,6056,cooking oil,Lt,156
23-02-2015,6064,cooking oil,Lt,150
23-02-2015,6064,cooking oil,Lt,205
23-02-2015,6074,cooking oil,Lt,159
23-02-2015,6087,cooking oil,Lt,160
23-02-2015,6094,cooking oil,Lt,146
23-02-2015,6094,cooking oil,Lt,130
23-02-2015,6107,cooking oil,Lt,186
23-02-2015,6107,cooking oil,Lt,202
23-02-2015,6109,cooking oil,Lt,229
23-02-2015,6109,cooking oil,Lt,172
23-02-2015,6194,cooking oil,Lt,201
23-02-2015,6200,cooking oil,Lt,168
23-02-2015,6220,cooking oil,Lt,205
23-02-2015,6282,cooking oil,Lt,182
23-02-2015,6283,cooking oil,Lt,222
23-02-2015,6287,cooking oil,Lt,154
23-02-2015,6288,cooking oil,Lt,230
23-02-2015,6294,cooking oil,Lt,167
23-02-2015,6294,cooking oil,Lt,239
23-02-2015,6300,cooking oil,Lt,208
23-02-2015,6305,cooking oil,Lt,199
23-02-2015,6309,cooking oil,Lt,209
23-02-2015,6337,cooking oil,Lt,213
23-02-2015,6343,cooking oil,Lt,122
23-02-2015,6347,cooking oil,Lt,162
23-02-2015,6357,cooking oil,Lt,142
23-02-2015,6357,cooking oil,Lt,150
23-02-2015,6357,cooking oil,Lt,152
23-02-2015,6361,cooking oil,Lt,238
23-02-2015,6456,cooking oil,Lt,202
23-02-2015,6468,cooking oil,Lt,137
23-02-2015,6473,cooking oil,Lt,167
23-02-2015,6474,cooking oil,Lt,241
23-02-2015,6480,cooking oil,Lt,204
23-02-2015,6482,cooking oil,Lt,166
23-02-2015,6495,cooking oil,Lt,126
23-02-2015,6500,cooking oil,Lt,161
23-02-2015,6509,cooking oil,Lt,229
23-02-2015,6512,cooking oil,Lt,138
23-02-2015,6512,cooking oil,Lt,222
23-02-2015,6513,cooking oil,Lt,202
23-02-2015,6513,cooking oil,Lt,163
23-02-2015,6513,cooking oil,Lt,172
23-02-2015,6525,cooking oil,Lt,237
23-02-2015,6525,cooking oil,Lt,163
23-02-2015,6532,cooking oil,Lt,185
23-02-2015,6545,cooking oil,Lt,160
23-02-2015,6650,cooking oil,Lt,221
23-02-2015,6650,cooking oil,Lt,232
23-02-2015,6663,cooking oil,Lt,234
23-02-2015,6714,cooking oil,Lt,235
23-02-2015,6715,cooking oil,Lt,202
23-02-2015,6720,cooking oil,Lt,171
23-02-2015,6725,cooking oil,Lt,196
23-02-2015,6742,cooking oil,Lt,172
23-02-2015,6745,cooking oil,Lt,154
23-02-2015,6767,cooking oil,Lt,125
23-02-2015,6767,cooking oil,Lt,131
23-02-2015,6777,cooking oil,Lt,189
23-02-2015,6797,cooking oil,Lt,187
23-02-2015,6801,cooking oil,Lt,187
23-02-2015,6808,cooking oil,Lt,159
23-02-2015,6812,cooking oil,Lt,135
23-02-2015,6812,cooking oil,Lt,199
23-02-2015,6812,cooking oil,Lt,186
23-02-2015,6813,cooking oil,Lt,199
23-02-2015,6882,cooking oil,Lt,180
23-02-2015,6890,cooking oil,Lt,183
23-02-2015,6893,cooking oil,Lt,242
23-02-2015,6893,cooking oil,Lt,204
23-02-2015,6893,cooking oil,Lt,158
23-02-2015,6894,cooking oil,Lt,205
23-02-2015,6896,cooking oil,Lt,135
23-02-2015,6898,cooking oil,Lt,235
23-02-2015,6906,cooking oil,Lt,247
23-02-2015,6907,cooking oil,Lt,129
23-02-2015,6914,cooking oil,Lt,223
23-02-2015,6920,cooking oil,Lt,146
23-02-2015,6925,cooking oil,Lt,149
23-02-2015,6926,cooking oil,Lt,125
23-02-2015,6939,cooking oil,Lt,207
23-02-2015,6940,cooking oil,Lt,137
23-02-2015,6948,cooking oil,Lt,188
23-02-2015,6955,cooking oil,Lt,151
23-02-2015,7040,cooking oil,Lt,241
23-02-2015,7040,cooking oil,Lt,226
23-02-2015,7069,cooking oil,Lt,249
23-02-2015,7127,cooking oil,Lt,197
23-02-2015,7127,cooking oil,Lt,200
23-02-2015,7129,cooking oil,Lt,176
23-02-2015,7130,cooking oil,Lt,175
23-02-2015,7134,cooking oil,Lt,223
23-02-2015,7145,cooking oil,Lt,226
23-02-2015,7158,cooking oil,Lt,223
23-02-2015,7158,cooking oil,Lt,198
23-02-2015,7161,cooking oil,Lt,210
23-02-2015,7184,cooking oil,Lt,128
23-02-2015,7184,cooking oil,Lt,159
23-02-2015,7184,cooking oil,Lt,162
23-02-2015,7241,cooking oil,Lt,219
23-02-2015,7247,cooking oil,Lt,146
23-02-2015,7272,cooking oil,Lt,151
23-02-2015,7278,cooking oil,Lt,123
23-02-2015,7287,cooking oil,Lt,130
23-02-2015,7297,cooking oil,Lt,244
23-02-2015,7297,cooking oil,Lt,222
23-02-2015,7364,cooking oil,Lt,212
23-02-2015,7431,cooking oil,Lt,168
23-02-2015,7432,cooking oil,Lt,156
23-02-2015,7439,cooking oil,Lt,237
23-02-2015,7501,cooking oil,Lt,179
23-02-2015,7515,cooking oil,Lt,221
23-02-2015,7544,cooking oil,Lt,175
23-02-2015,7545,cooking oil,Lt,136
23-02-2015,7560,cooking oil,Lt,171
23-02-2015,7560,cooking oil,Lt,135
23-02-2015,7567,cooking oil,Lt,136
23-02-2015,7568,cooking oil,Lt,236
23-02-2015,7568,cooking oil,Lt,206
23-02-2015,7570,cooking oil,Lt,196
23-02-2015,7570,cooking oil,Lt,169
23-02-2015,7570,cooking oil,Lt,214
23-02-2015,7570,cooking oil,Lt,144
23-02-2015,7657,cooking oil,Lt,162
23-02-2015,7662,cooking oil,Lt,155
23-02-2015,7664,cooking oil,Lt,129
23-02-2015,7667,cooking oil,Lt,169
23-02-2015,7667,cooking oil,Lt,197
23-02-2015,7669,cooking oil,Lt,236
23-02-2015,7685,cooking oil,Lt,173
23-02-2015,7691,cooking oil,Lt,185
23-02-2015,7691,cooking oil,Lt,201
23-02-2015,7704,cooking oil,Lt,244
23-02-2015,7713,cooking oil,Lt,207
23-02-2015,7721,cooking oil,Lt,247
23-02-2015,7724,cooking oil,Lt,221
23-02-2015,7728,cooking oil,Lt,131
23-02-2015,7742,cooking oil,Lt,207
23-02-2015,7742,cooking oil,Lt,216
23-02-2015,7743,cooking oil,Lt,134
23-02-2015,7743,cooking oil,Lt,181
23-02-2015,7743,cooking oil,Lt,173
23-02-2015,7750,cooking oil,Lt,148
23-02-2015,7750,cooking oil,Lt,127
23-02-2015,7751,cooking oil,Lt,246
23-02-2015,7756,cooking oil,Lt,125
23-02-2015,7848,cooking oil,Lt,129
23-02-2015,7848,cooking oil,Lt,157
23-02-2015,7870,cooking oil,Lt,211
23-02-2015,7930,cooking oil,Lt,199
23-02-2015,7931,cooking oil,Lt,172
23-02-2015,7934,cooking oil,Lt,149
23-02-2015,7948,cooking oil,Lt,126
23-02-2015,7951,cooking oil,Lt,214
23-02-2015,7951,cooking oil,Lt,191
23-02-2015,7956,cooking oil,Lt,148
23-02-2015,7956,cooking oil,Lt,203
23-02-2015,7956,cooking oil,Lt,152
23-02-2015,7966,cooking oil,Lt,130
23-02-2015,7970,cooking oil,Lt,161
23-02-2015,7970,cooking oil,Lt,150
23-02-2015,7981,cooking oil,Lt,150
23-02-2015,7983,cooking oil,Lt,191
23-02-2015,7988,cooking oil,Lt,140
23-02-2015,7993,cooking oil,Lt,172
23-02-2015,8012,cooking oil,Lt,230
23-02-2015,8012,cooking oil,Lt,154
23-02-2015,8014,cooking oil,Lt,194
23-02-2015,8014,cooking oil,Lt,153
23-02-2015,8015,cooking oil,Lt,137
23-02-2015,8033,cooking oil,Lt,205
23-02-2015,8033,cooking oil,Lt,131
23-02-2015,8034,cooking oil,Lt,131
23-02-2015,8039,cooking oil,Lt,213
23-02-2015,8154,cooking oil,Lt,174
23-02-2015,8158,cooking oil,Lt,238
23-02-2015,8160,cooking oil,Lt,144
23-02-2015,8163,cooking oil,Lt,249
23-02-2015,8163,cooking oil,Lt,242
23-02-2015,8166,cooking oil,Lt,226
23-02-2015,8183,cooking oil,Lt,144
23-02-2015,8191,cooking oil,Lt,132
23-02-2015,8196,cooking oil,Lt,227
23-02-2015,8200,cooking oil,Lt,207
23-02-2015,8213,cooking oil,Lt,204
23-02-2015,8221,cooking oil,Lt,222
23-02-2015,8221,cooking oil,Lt,215
23-02-2015,8226,cooking oil,Lt,226
23-02-2015,8229,cooking oil,Lt,152
23-02-2015,8230,cooking oil,Lt,249
23-02-2015,8233,cooking oil,Lt,250
23-02-2015,8233,cooking oil,Lt,240
23-02-2015,8233,cooking oil,Lt,181
23-02-2015,8233,cooking oil,Lt,160
23-02-2015,8233,cooking oil,Lt,204
23-02-2015,8233,cooking oil,Lt,229
23-02-2015,8233,cooking oil,Lt,203
23-02-2015,8279,cooking oil,Lt,178
23-02-2015,8281,cooking oil,Lt,131
23-02-2015,8292,cooking oil,Lt,198
23-02-2015,8326,cooking oil,Lt,203
23-02-2015,8326,cooking oil,Lt,226
23-02-2015,8326,cooking oil,Lt,140
23-02-2015,8330,cooking oil,Lt,203
23-02-2015,8330,cooking oil,Lt,163
23-02-2015,8331,cooking oil,Lt,131
23-02-2015,8332,cooking oil,Lt,186
23-02-2015,8332,cooking oil,Lt,231
23-02-2015,8332,cooking oil,Lt,231
23-02-2015,8345,cooking oil,Lt,150
23-02-2015,8345,cooking oil,Lt,133
23-02-2015,8353,cooking oil,Lt,183
23-02-2015,8372,cooking oil,Lt,237
23-02-2015,8396,cooking oil,Lt,135
23-02-2015,8401,cooking oil,Lt,160
23-02-2015,8403,cooking oil,Lt,139
23-02-2015,8420,cooking oil,Lt,239
23-02-2015,8420,cooking oil,Lt,229
23-02-2015,8420,cooking oil,Lt,195
23-02-2015,8420,cooking oil,Lt,235
23-02-2015,8420,cooking oil,Lt,212
23-02-2015,8424,cooking oil,Lt,141
23-02-2015,8424,cooking oil,Lt,213
23-02-2015,8424,cooking oil,Lt,128
23-02-2015,8425,cooking oil,Lt,150
23-02-2015,8557,cooking oil,Lt,149
23-02-2015,8562,cooking oil,Lt,164
23-02-2015,8563,cooking oil,Lt,144
23-02-2015,8563,cooking oil,Lt,249
23-02-2015,8563,cooking oil,Lt,217
23-02-2015,8563,cooking oil,Lt,133
23-02-2015,8577,cooking oil,Lt,177
23-02-2015,8579,cooking oil,Lt,188
23-02-2015,8581,cooking oil,Lt,170
23-02-2015,8589,cooking oil,Lt,183
23-02-2015,8599,cooking oil,Lt,128
23-02-2015,8617,cooking oil,Lt,221
23-02-2015,8617,cooking oil,Lt,174
23-02-2015,8619,cooking oil,Lt,172
23-02-2015,8622,cooking oil,Lt,204
23-02-2015,8622,cooking oil,Lt,222
23-02-2015,8622,cooking oil,Lt,129
23-02-2015,8622,cooking oil,Lt,173
23-02-2015,8622,cooking oil,Lt,151
23-02-2015,8624,cooking oil,Lt,239
23-02-2015,8624,cooking oil,Lt,126
23-02-2015,8624,cooking oil,Lt,217
23-02-2015,8626,cooking oil,Lt,250
23-02-2015,8659,cooking oil,Lt,202
23-02-2015,8659,cooking oil,Lt,234
23-02-2015,8659,cooking oil,Lt,160
23-02-2015,8667,cooking oil,Lt,218
23-02-2015,8667,cooking oil,Lt,148
23-02-2015,8667,cooking oil,Lt,203
23-02-2015,8674,cooking oil,Lt,142
23-02-2015,8678,cooking oil,Lt,158
23-02-2015,8678,cooking oil,Lt,165
23-02-2015,8679,cooking oil,Lt,177
23-02-2015,8679,cooking oil,Lt,172
23-02-2015,8680,cooking oil,Lt,120
23-02-2015,8699,cooking oil,Lt,192
23-02-2015,8699,cooking oil,Lt,140
23-02-2015,8701,cooking oil,Lt,161
23-02-2015,8728,cooking oil,Lt,152
23-02-2015,8742,cooking oil,Lt,138
23-02-2015,8754,cooking oil,Lt,235
23-02-2015,8759,cooking oil,Lt,161
23-02-2015,8770,cooking oil,Lt,142
23-02-2015,8770,cooking oil,Lt,189
23-02-2015,8772,cooking oil,Lt,175
23-02-2015,8774,cooking oil,Lt,226
23-02-2015,8774,cooking oil,Lt,212
23-02-2015,8776,cooking oil,Lt,245
23-02-2015,8776,cooking oil,Lt,217
23-02-2015,8776,cooking oil,Lt,189
23-02-2015,8776,cooking oil,Lt,241
23-02-2015,8899,cooking oil,Lt,125
23-02-2015,8905,cooking oil,Lt,175
23-02-2015,8907,cooking oil,Lt,242
23-02-2015,8907,cooking oil,Lt,221
23-02-2015,8908,cooking oil,Lt,130
23-02-2015,8908,cooking oil,Lt,137
23-02-2015,8931,cooking oil,Lt,159
23-02-2015,8934,cooking oil,Lt,172
23-02-2015,8934,cooking oil,Lt,131
23-02-2015,8939,cooking oil,Lt,208
23-02-2015,8953,cooking oil,Lt,122
23-02-2015,8966,cooking oil,Lt,135
23-02-2015,8966,cooking oil,Lt,173
23-02-2015,8972,cooking oil,Lt,179
23-02-2015,8978,cooking oil,Lt,154
23-02-2015,8978,cooking oil,Lt,163
23-02-2015,8984,cooking oil,Lt,147
23-02-2015,8985,cooking oil,Lt,158
23-02-2015,8985,cooking oil,Lt,126
23-02-2015,8989,cooking oil,Lt,122
23-02-2015,8989,cooking oil,Lt,192
23-02-2015,8989,cooking oil,Lt,221
23-02-2015,8989,cooking oil,Lt,228
23-02-2015,9040,cooking oil,Lt,149
23-02-2015,9040,cooking oil,Lt,149
23-02-2015,9046,cooking oil,Lt,228
23-02-2015,9104,cooking oil,Lt,237
23-02-2015,9107,cooking oil,Lt,177
23-02-2015,9107,cooking oil,Lt,124
23-02-2015,9107,cooking oil,Lt,223
23-02-2015,9113,cooking oil,Lt,148
23-02-2015,9113,cooking oil,Lt,190
23-02-2015,9115,cooking oil,Lt,153
23-02-2015,9117,cooking oil,Lt,226
23-02-2015,9117,cooking oil,Lt,170
23-02-2015,9126,cooking oil,Lt,222
23-02-2015,9130,cooking oil,Lt,141
23-02-2015,9133,cooking oil,Lt,165
23-02-2015,9144,cooking oil,Lt,179
23-02-2015,9164,cooking oil,Lt,235
23-02-2015,9164,cooking oil,Lt,202
23-02-2015,9164,cooking oil,Lt,123
23-02-2015,9174,cooking oil,Lt,208
23-02-2015,9176,cooking oil,Lt,227
23-02-2015,9179,cooking oil,Lt,139
23-02-2015,9179,cooking oil,Lt,219
23-02-2015,9179,cooking oil,Lt,240
23-02-2015,9185,cooking oil,Lt,197
23-02-2015,9185,cooking oil,Lt,239
23-02-2015,9185,cooking oil,Lt,198
23-02-2015,9187,cooking oil,Lt,245
23-02-2015,9279,cooking oil,Lt,243
23-02-2015,9279,cooking oil,Lt,145
23-02-2015,9279,cooking oil,Lt,237
23-02-2015,9281,cooking oil,Lt,215
23-02-2015,9281,cooking oil,Lt,245
23-02-2015,9281,cooking oil,Lt,215
23-02-2015,9291,cooking oil,Lt,184
23-02-2015,9296,cooking oil,Lt,214
23-02-2015,9298,cooking oil,Lt,222
23-02-2015,9305,cooking oil,Lt,121
23-02-2015,9314,cooking oil,Lt,154
23-02-2015,9327,cooking oil,Lt,215
23-02-2015,9328,cooking oil,Lt,240
23-02-2015,9328,cooking oil,Lt,200
23-02-2015,9330,cooking oil,Lt,121
23-02-2015,9330,cooking oil,Lt,221
23-02-2015,9337,cooking oil,Lt,133
23-02-2015,9339,cooking oil,Lt,140
23-02-2015,9339,cooking oil,Lt,221
23-02-2015,9341,cooking oil,Lt,136
23-02-2015,9341,cooking oil,Lt,121
23-02-2015,9341,cooking oil,Lt,152
23-02-2015,9341,cooking oil,Lt,181
23-02-2015,9435,cooking oil,Lt,205
23-02-2015,9438,cooking oil,Lt,239
23-02-2015,9454,cooking oil,Lt,177
23-02-2015,9486,cooking oil,Lt,207
23-02-2015,9488,cooking oil,Lt,213
23-02-2015,9488,cooking oil,Lt,222
23-02-2015,9488,cooking oil,Lt,143
23-02-2015,9488,cooking oil,Lt,173
23-02-2015,9488,cooking oil,Lt,177
23-02-2015,9488,cooking oil,Lt,221
23-02-2015,9488,cooking oil,Lt,219
23-02-2015,9488,cooking oil,Lt,239
23-02-2015,9489,cooking oil,Lt,200
23-02-2015,9490,cooking oil,Lt,197
23-02-2015,9490,cooking oil,Lt,174
23-02-2015,9502,cooking oil,Lt,248
23-02-2015,9518,cooking oil,Lt,159
23-02-2015,9519,cooking oil,Lt,140
23-02-2015,9519,cooking oil,Lt,218
23-02-2015,9532,cooking oil,Lt,212
23-02-2015,9532,cooking oil,Lt,156
23-02-2015,9543,cooking oil,Lt,173
23-02-2015,9547,cooking oil,Lt,155
23-02-2015,9547,cooking oil,Lt,124
23-02-2015,9547,cooking oil,Lt,142
23-02-2015,9651,cooking oil,Lt,214
23-02-2015,9660,cooking oil,Lt,155
23-02-2015,9678,cooking oil,Lt,233
23-02-2015,9678,cooking oil,Lt,180
23-02-2015,9678,cooking oil,Lt,233
23-02-2015,9682,cooking oil,Lt,162
23-02-2015,9682,cooking oil,Lt,153
23-02-2015,9693,cooking oil,Lt,209
23-02-2015,9702,cooking oil,Lt,135
23-02-2015,9717,cooking oil,Lt,193
23-02-2015,9717,cooking oil,Lt,151
23-02-2015,9797,cooking oil,Lt,150
23-02-2015,9855,cooking oil,Lt,235
23-02-2015,9856,cooking oil,Lt,166
23-02-2015,9857,cooking oil,Lt,148
23-02-2015,9860,cooking oil,Lt,204
23-02-2015,9882,cooking oil,Lt,142
23-02-2015,9885,cooking oil,Lt,121
23-02-2015,9886,cooking oil,Lt,146
23-02-2015,9931,cooking oil,Lt,222
23-02-2015,9970,cooking oil,Lt,227
23-02-2015,9974,cooking oil,Lt,129
23-02-2015,9982,cooking oil,Lt,231
23-02-2015,9982,cooking oil,Lt,249
23-02-2015,9982,cooking oil,Lt,189
23-02-2015,10055,cooking oil,Lt,179
23-02-2015,10066,cooking oil,Lt,230
23-02-2015,10076,cooking oil,Lt,145
23-02-2015,10080,cooking oil,Lt,183
23-02-2015,10082,cooking oil,Lt,127
23-02-2015,10082,cooking oil,Lt,133
23-02-2015,10083,cooking oil,Lt,219
23-02-2015,10086,cooking oil,Lt,235
23-02-2015,10086,cooking oil,Lt,204
23-02-2015,10115,cooking oil,Lt,175
23-02-2015,10128,cooking oil,Lt,171
23-02-2015,10128,cooking oil,Lt,178
23-02-2015,10128,cooking oil,Lt,121
23-02-2015,10129,cooking oil,Lt,127
23-02-2015,10129,cooking oil,Lt,248
23-02-2015,10132,cooking oil,Lt,190
23-02-2015,10132,cooking oil,Lt,209
23-02-2015,10198,cooking oil,Lt,244
23-02-2015,10223,cooking oil,Lt,226
23-02-2015,10259,cooking oil,Lt,175
23-02-2015,10267,cooking oil,Lt,249
23-02-2015,10271,cooking oil,Lt,124
23-02-2015,10276,cooking oil,Lt,150
23-02-2015,10289,cooking oil,Lt,160
23-02-2015,10291,cooking oil,Lt,221
23-02-2015,10296,cooking oil,Lt,124
23-02-2015,10296,cooking oil,Lt,170
23-02-2015,10296,cooking oil,Lt,247
23-02-2015,10300,cooking oil,Lt,129
23-02-2015,10312,cooking oil,Lt,194
23-02-2015,10332,cooking oil,Lt,198
23-02-2015,10339,cooking oil,Lt,152
23-02-2015,10339,cooking oil,Lt,245
23-02-2015,10397,cooking oil,Lt,204
23-02-2015,10410,cooking oil,Lt,200
23-02-2015,10414,cooking oil,Lt,144
23-02-2015,10421,cooking oil,Lt,148
23-02-2015,10432,cooking oil,Lt,181
23-02-2015,10434,cooking oil,Lt,171
23-02-2015,10453,cooking oil,Lt,162
23-02-2015,10461,cooking oil,Lt,185
23-02-2015,10511,cooking oil,Lt,224
23-02-2015,10511,cooking oil,Lt,195
23-02-2015,10517,cooking oil,Lt,249
23-02-2015,10517,cooking oil,Lt,208
23-02-2015,10584,cooking oil,Lt,132
23-02-2015,10607,cooking oil,Lt,224
23-02-2015,10607,cooking oil,Lt,209
24-02-2015,12,cooking oil,Lt,160
24-02-2015,16,cooking oil,Lt,220
24-02-2015,20,cooking oil,Lt,150
24-02-2015,24,cooking oil,Lt,158
24-02-2015,24,cooking oil,Lt,210
24-02-2015,24,cooking oil,Lt,184
24-02-2015,24,cooking oil,Lt,229
24-02-2015,25,cooking oil,Lt,203
24-02-2015,41,cooking oil,Lt,152
24-02-2015,43,cooking oil,Lt,199
24-02-2015,46,cooking oil,Lt,149
24-02-2015,46,cooking oil,Lt,214
24-02-2015,49,cooking oil,Lt,248
24-02-2015,49,cooking oil,Lt,242
24-02-2015,56,cooking oil,Lt,120
24-02-2015,85,cooking oil,Lt,233
24-02-2015,201,cooking oil,Lt,234
24-02-2015,218,cooking oil,Lt,144
24-02-2015,229,cooking oil,Lt,120
24-02-2015,229,cooking oil,Lt,148
24-02-2015,229,cooking oil,Lt,204
24-02-2015,229,cooking oil,Lt,141
24-02-2015,229,cooking oil,Lt,198
24-02-2015,229,cooking oil,Lt,216
24-02-2015,229,cooking oil,Lt,132
24-02-2015,231,cooking oil,Lt,191
24-02-2015,231,cooking oil,Lt,175
24-02-2015,231,cooking oil,Lt,193
24-02-2015,234,cooking oil,Lt,189
24-02-2015,242,cooking oil,Lt,172
24-02-2015,245,cooking oil,Lt,127
24-02-2015,251,cooking oil,Lt,201
24-02-2015,296,cooking oil,Lt,130
24-02-2015,362,cooking oil,Lt,187
24-02-2015,390,cooking oil,Lt,207
24-02-2015,390,cooking oil,Lt,213
24-02-2015,390,cooking oil,Lt,153
24-02-2015,392,cooking oil,Lt,154
24-02-2015,392,cooking oil,Lt,229
24-02-2015,392,cooking oil,Lt,160
24-02-2015,429,cooking oil,Lt,168
24-02-2015,436,cooking oil,Lt,244
24-02-2015,451,cooking oil,Lt,249
24-02-2015,461,cooking oil,Lt,189
24-02-2015,465,cooking oil,Lt,173
24-02-2015,465,cooking oil,Lt,235
24-02-2015,474,cooking oil,Lt,165
24-02-2015,488,cooking oil,Lt,216
24-02-2015,567,cooking oil,Lt,136
24-02-2015,568,cooking oil,Lt,149
24-02-2015,581,cooking oil,Lt,151
24-02-2015,582,cooking oil,Lt,234
24-02-2015,600,cooking oil,Lt,144
24-02-2015,602,cooking oil,Lt,187
24-02-2015,605,cooking oil,Lt,174
24-02-2015,607,cooking oil,Lt,151
24-02-2015,611,cooking oil,Lt,156
24-02-2015,619,cooking oil,Lt,136
24-02-2015,625,cooking oil,Lt,154
24-02-2015,625,cooking oil,Lt,224
24-02-2015,657,cooking oil,Lt,207
24-02-2015,681,cooking oil,Lt,204
24-02-2015,741,cooking oil,Lt,162
24-02-2015,761,cooking oil,Lt,229
24-02-2015,762,cooking oil,Lt,226
24-02-2015,772,cooking oil,Lt,225
24-02-2015,772,cooking oil,Lt,150
24-02-2015,773,cooking oil,Lt,229
24-02-2015,811,cooking oil,Lt,144
24-02-2015,824,cooking oil,Lt,175
24-02-2015,825,cooking oil,Lt,149
24-02-2015,825,cooking oil,Lt,125
24-02-2015,831,cooking oil,Lt,191
24-02-2015,837,cooking oil,Lt,227
24-02-2015,853,cooking oil,Lt,242
24-02-2015,934,cooking oil,Lt,131
24-02-2015,942,cooking oil,Lt,186
24-02-2015,955,cooking oil,Lt,215
24-02-2015,958,cooking oil,Lt,169
24-02-2015,963,cooking oil,Lt,242
24-02-2015,965,cooking oil,Lt,202
24-02-2015,965,cooking oil,Lt,236
24-02-2015,968,cooking oil,Lt,158
24-02-2015,968,cooking oil,Lt,148
24-02-2015,974,cooking oil,Lt,166
24-02-2015,978,cooking oil,Lt,236
24-02-2015,988,cooking oil,Lt,171
24-02-2015,988,cooking oil,Lt,161
24-02-2015,993,cooking oil,Lt,241
24-02-2015,996,cooking oil,Lt,153
24-02-2015,1008,cooking oil,Lt,243
24-02-2015,1041,cooking oil,Lt,137
24-02-2015,1118,cooking oil,Lt,134
24-02-2015,1136,cooking oil,Lt,208
24-02-2015,1136,cooking oil,Lt,238
24-02-2015,1136,cooking oil,Lt,160
24-02-2015,1142,cooking oil,Lt,175
24-02-2015,1142,cooking oil,Lt,196
24-02-2015,1142,cooking oil,Lt,229
24-02-2015,1159,cooking oil,Lt,206
24-02-2015,1160,cooking oil,Lt,198
24-02-2015,1170,cooking oil,Lt,120
24-02-2015,1178,cooking oil,Lt,152
24-02-2015,1179,cooking oil,Lt,125
24-02-2015,1192,cooking oil,Lt,222
